"BRCA","CHOL","COAD","ESCA","HNSC"
"ENSG00000130751.10","ENSG00000138400.13","","",""
"ENSG00000287742.1","ENSG00000135269.18","","",""
"ENSG00000165209.19","ENSG00000145882.11","","",""
"ENSG00000177548.13","ENSG00000165807.8","","",""
"ENSG00000275479.1","ENSG00000226174.7","","",""
"ENSG00000114631.11","ENSG00000203684.5","","",""
"ENSG00000169026.13","ENSG00000275703.1","","",""
"ENSG00000205744.10","ENSG00000275191.1","","",""
"ENSG00000260698.1","ENSG00000213222.3","","",""
"ENSG00000228157.4","ENSG00000125841.13","","",""
"ENSG00000229207.1","ENSG00000271943.2","","",""
"ENSG00000198133.8","ENSG00000109861.17","","",""
"ENSG00000149177.13","ENSG00000269825.1","","",""
"ENSG00000271555.1","ENSG00000117632.23","","",""
"ENSG00000163840.10","ENSG00000151612.18","","",""
"ENSG00000181649.8","ENSG00000128342.5","","",""
"ENSG00000065361.16","ENSG00000113319.13","","",""
"ENSG00000179627.10","ENSG00000250067.12","","",""
"ENSG00000233680.4","ENSG00000134533.6","","",""
"ENSG00000214146.3","ENSG00000164236.12","","",""
"ENSG00000261326.4","ENSG00000224739.2","","",""
"ENSG00000149346.15","ENSG00000144061.14","","",""
"ENSG00000179698.14","ENSG00000064886.14","","",""
"ENSG00000180818.5","ENSG00000117020.18","","",""
"ENSG00000134321.12","ENSG00000161328.11","","",""
"ENSG00000196793.14","ENSG00000165152.9","","",""
"ENSG00000115415.20","ENSG00000236841.8","","",""
"ENSG00000273473.1","ENSG00000128596.17","","",""
"ENSG00000164742.16","ENSG00000111341.10","","",""
"ENSG00000236830.7","ENSG00000188157.15","","",""
"ENSG00000117984.15","ENSG00000140403.12","","",""
"ENSG00000160404.18","ENSG00000279233.1","","",""
"ENSG00000105514.8","ENSG00000076716.9","","",""
"ENSG00000104447.13","ENSG00000284430.1","","",""
"ENSG00000232713.2","ENSG00000128346.11","","",""
"ENSG00000221716.1","ENSG00000244723.3","","",""
"ENSG00000287584.1","ENSG00000074181.9","","",""
"ENSG00000266445.1","ENSG00000218416.4","","",""
"ENSG00000286024.1","ENSG00000151208.17","","",""
"ENSG00000211751.9","ENSG00000076067.13","","",""
"ENSG00000171345.13","ENSG00000221926.13","","",""
"ENSG00000173486.14","ENSG00000162981.14","","",""
"ENSG00000163517.15","ENSG00000231991.4","","",""
"ENSG00000225447.1","ENSG00000127364.4","","",""
"ENSG00000263280.2","ENSG00000153064.12","","",""
"ENSG00000285906.2","ENSG00000213144.2","","",""
"ENSG00000087095.13","ENSG00000249459.11","","",""
"ENSG00000178458.5","ENSG00000286872.1","","",""
"ENSG00000197471.12","ENSG00000234741.8","","",""
"ENSG00000277999.1","ENSG00000260852.1","","",""
"ENSG00000273045.7","ENSG00000165434.8","","",""
"ENSG00000138376.11","ENSG00000197927.13","","",""
"ENSG00000185761.11","ENSG00000179104.9","","",""
"ENSG00000197496.6","ENSG00000131080.15","","",""
"ENSG00000286931.1","ENSG00000229780.1","","",""
"ENSG00000117601.14","ENSG00000196421.8","","",""
"ENSG00000160710.17","ENSG00000196371.3","","",""
"ENSG00000275329.1","ENSG00000234353.2","","",""
"ENSG00000265750.1","ENSG00000255750.6","","",""
"ENSG00000185480.12","ENSG00000286289.1","","",""
"ENSG00000104738.18","ENSG00000127249.15","","",""
"ENSG00000103495.14","ENSG00000214650.3","","",""
"ENSG00000267909.3","ENSG00000170703.15","","",""
"ENSG00000103254.10","ENSG00000188452.14","","",""
"ENSG00000229832.1","ENSG00000138100.14","","",""
"ENSG00000233806.7","ENSG00000285816.1","","",""
"ENSG00000149923.14","ENSG00000114120.14","","",""
"ENSG00000120756.13","ENSG00000150275.19","","",""
"ENSG00000159214.13","ENSG00000100473.18","","",""
"ENSG00000185630.19","ENSG00000129810.15","","",""
"ENSG00000179918.19","ENSG00000273173.5","","",""
"ENSG00000245748.1","ENSG00000270923.1","","",""
"ENSG00000229525.1","ENSG00000251442.6","","",""
"ENSG00000206530.11","ENSG00000273760.1","","",""
"ENSG00000143373.18","ENSG00000179168.15","","",""
"ENSG00000168528.12","ENSG00000175970.11","","",""
"ENSG00000175087.10","ENSG00000245857.3","","",""
"ENSG00000261159.1","ENSG00000121289.18","","",""
"ENSG00000228887.3","ENSG00000166165.13","","",""
"ENSG00000070081.17","ENSG00000104723.21","","",""
"ENSG00000122861.16","ENSG00000205089.8","","",""
"ENSG00000223343.1","ENSG00000267048.1","","",""
"ENSG00000179958.10","ENSG00000173040.13","","",""
"ENSG00000255306.1","ENSG00000147724.12","","",""
"ENSG00000211747.3","ENSG00000197467.16","","",""
"ENSG00000287125.1","ENSG00000169184.6","","",""
"ENSG00000130590.14","ENSG00000267834.1","","",""
"ENSG00000143190.23","ENSG00000275410.5","","",""
"ENSG00000010310.9","ENSG00000271550.1","","",""
"ENSG00000124593.16","ENSG00000251141.6","","",""
"ENSG00000213347.10","ENSG00000006025.12","","",""
"ENSG00000100918.13","ENSG00000280916.2","","",""
"ENSG00000233384.3","ENSG00000177685.17","","",""
"ENSG00000175274.19","ENSG00000287527.1","","",""
"ENSG00000071073.13","ENSG00000272734.1","","",""
"ENSG00000189060.5","ENSG00000278090.3","","",""
"ENSG00000117480.16","ENSG00000091986.16","","",""
"ENSG00000203326.12","ENSG00000171224.9","","",""
"ENSG00000106785.15","ENSG00000130702.15","","",""
"ENSG00000273305.1","ENSG00000259488.2","","",""
"ENSG00000167972.14","ENSG00000188610.12","","",""
"ENSG00000279114.1","ENSG00000196517.13","","",""
"ENSG00000214653.4","ENSG00000266456.1","","",""
"ENSG00000160207.9","ENSG00000172367.16","","",""
"ENSG00000117155.17","ENSG00000092470.12","","",""
"ENSG00000261659.2","ENSG00000149925.22","","",""
"ENSG00000105472.13","ENSG00000130377.13","","",""
"ENSG00000167535.8","ENSG00000196366.3","","",""
"ENSG00000180667.10","ENSG00000272674.3","","",""
"ENSG00000284976.1","ENSG00000164930.12","","",""
"ENSG00000254433.1","ENSG00000072071.16","","",""
"ENSG00000271936.1","ENSG00000138735.16","","",""
"ENSG00000103550.14","ENSG00000246100.4","","",""
"ENSG00000147804.10","ENSG00000101236.17","","",""
"ENSG00000173272.16","ENSG00000162913.10","","",""
"ENSG00000124126.14","ENSG00000160360.13","","",""
"ENSG00000272097.2","ENSG00000065989.16","","",""
"ENSG00000182022.18","ENSG00000064199.7","","",""
"ENSG00000130827.6","ENSG00000140575.13","","",""
"ENSG00000102221.14","ENSG00000156675.16","","",""
"ENSG00000110092.4","ENSG00000135127.11","","",""
"ENSG00000138496.16","ENSG00000158246.8","","",""
"ENSG00000263105.1","ENSG00000109944.11","","",""
"ENSG00000175895.4","ENSG00000168268.11","","",""
"ENSG00000139714.12","ENSG00000151575.14","","",""
"ENSG00000242147.3","ENSG00000263528.8","","",""
"ENSG00000154040.21","ENSG00000184408.10","","",""
"ENSG00000008283.16","ENSG00000133065.11","","",""
"ENSG00000160877.6","ENSG00000288573.1","","",""
"ENSG00000163357.11","ENSG00000120324.9","","",""
"ENSG00000232872.2","ENSG00000116815.16","","",""
"ENSG00000235734.4","ENSG00000170485.17","","",""
"ENSG00000142621.19","ENSG00000095970.17","","",""
"ENSG00000169885.10","ENSG00000259583.3","","",""
"ENSG00000267128.2","ENSG00000174514.13","","",""
"ENSG00000121454.6","ENSG00000258839.4","","",""
"ENSG00000188171.16","ENSG00000172819.17","","",""
"ENSG00000183323.13","ENSG00000240498.9","","",""
"ENSG00000198937.9","ENSG00000128709.13","","",""
"ENSG00000012048.23","ENSG00000196550.10","","",""
"ENSG00000254340.2","ENSG00000274460.1","","",""
"ENSG00000211794.3","ENSG00000176809.10","","",""
"ENSG00000146094.15","ENSG00000101384.12","","",""
"ENSG00000090565.17","ENSG00000105281.12","","",""
"ENSG00000180539.8","ENSG00000260711.2","","",""
"ENSG00000120093.11","ENSG00000255045.1","","",""
"ENSG00000259475.1","ENSG00000225680.1","","",""
"ENSG00000283897.2","ENSG00000136449.15","","",""
"ENSG00000135426.16","ENSG00000136982.6","","",""
"ENSG00000162777.17","ENSG00000061337.15","","",""
"ENSG00000259668.6","ENSG00000120498.14","","",""
"ENSG00000287188.1","ENSG00000214534.5","","",""
"ENSG00000236565.3","ENSG00000153237.18","","",""
"ENSG00000265688.2","ENSG00000197601.13","","",""
"ENSG00000134115.13","ENSG00000273759.1","","",""
"ENSG00000267121.6","ENSG00000197122.12","","",""
"ENSG00000139629.16","ENSG00000186174.12","","",""
"ENSG00000230325.1","ENSG00000140950.16","","",""
"ENSG00000149212.12","ENSG00000153395.10","","",""
"ENSG00000269646.1","ENSG00000119771.15","","",""
"ENSG00000143742.14","ENSG00000232850.3","","",""
"ENSG00000188672.19","ENSG00000271781.1","","",""
"ENSG00000186193.9","ENSG00000237080.3","","",""
"ENSG00000074696.13","ENSG00000183690.13","","",""
"ENSG00000166801.16","ENSG00000134013.16","","",""
"ENSG00000268119.6","ENSG00000058335.16","","",""
"ENSG00000105967.16","ENSG00000162426.16","","",""
"ENSG00000166167.18","ENSG00000106268.15","","",""
"ENSG00000163472.19","ENSG00000287808.1","","",""
"ENSG00000240429.1","ENSG00000204174.8","","",""
"ENSG00000168301.13","ENSG00000130827.6","","",""
"ENSG00000228549.4","ENSG00000251161.4","","",""
"ENSG00000000460.17","ENSG00000198513.13","","",""
"ENSG00000269243.1","ENSG00000100583.4","","",""
"ENSG00000142235.12","ENSG00000165138.18","","",""
"ENSG00000267571.1","ENSG00000158089.15","","",""
"ENSG00000197375.13","ENSG00000147180.17","","",""
"ENSG00000135423.13","ENSG00000266835.6","","",""
"ENSG00000196358.11","ENSG00000135052.16","","",""
"ENSG00000225855.7","ENSG00000206195.11","","",""
"","ENSG00000077782.21","","",""
"","ENSG00000109881.17","","",""
"","ENSG00000182986.14","","",""
"","ENSG00000286810.1","","",""
"","ENSG00000156966.7","","",""
"","ENSG00000150687.12","","",""
"","ENSG00000160753.16","","",""
"","ENSG00000108821.14","","",""
"","ENSG00000280022.1","","",""
"","ENSG00000100767.17","","",""
"","ENSG00000087111.21","","",""
"","ENSG00000244306.11","","",""
"","ENSG00000181097.5","","",""
"","ENSG00000165443.12","","",""
"","ENSG00000104951.16","","",""
"","ENSG00000189159.16","","",""
"","ENSG00000138092.11","","",""
"","ENSG00000260285.1","","",""
"","ENSG00000089091.16","","",""
"","ENSG00000131188.12","","",""
"","ENSG00000133101.10","","",""
"","ENSG00000169126.16","","",""
"","ENSG00000008277.14","","",""
"","ENSG00000182366.10","","",""
"","ENSG00000286046.1","","",""
"","ENSG00000152503.10","","",""
"","ENSG00000165025.15","","",""
"","ENSG00000150337.13","","",""
"","ENSG00000274253.5","","",""
"","ENSG00000101306.11","","",""
"","ENSG00000275004.4","","",""
"","ENSG00000120057.5","","",""
"","ENSG00000171813.14","","",""
"","ENSG00000110318.15","","",""
"","ENSG00000149927.18","","",""
"","ENSG00000074657.14","","",""
"","ENSG00000227896.2","","",""
"","ENSG00000158486.13","","",""
"","ENSG00000280187.1","","",""
"","ENSG00000260193.1","","",""
"","ENSG00000213801.4","","",""
"","ENSG00000255769.7","","",""
"","ENSG00000271032.1","","",""
"","ENSG00000241269.1","","",""
"","ENSG00000167191.12","","",""
"","ENSG00000125733.18","","",""
"","ENSG00000244509.4","","",""
"","ENSG00000196705.8","","",""
"","ENSG00000178498.16","","",""
"","ENSG00000231964.1","","",""
"","ENSG00000169255.15","","",""
"","ENSG00000124134.9","","",""
"","ENSG00000172361.6","","",""
"","ENSG00000278195.2","","",""
"","ENSG00000180066.10","","",""
"","ENSG00000285018.1","","",""
"","ENSG00000106348.18","","",""
"","ENSG00000090924.15","","",""
"","ENSG00000125885.13","","",""
"","ENSG00000279555.1","","",""
"","ENSG00000153233.13","","",""
"","ENSG00000136830.12","","",""
"","ENSG00000275212.3","","",""
"","ENSG00000250318.1","","",""
"","ENSG00000103064.15","","",""
"","ENSG00000183496.6","","",""
"","ENSG00000284707.2","","",""
"","ENSG00000132517.15","","",""
"","ENSG00000273148.1","","",""
"","ENSG00000116819.8","","",""
"","ENSG00000168961.17","","",""
"","ENSG00000060138.13","","",""
"","ENSG00000135622.13","","",""
"","ENSG00000188095.6","","",""
"","ENSG00000187987.9","","",""
"","ENSG00000101425.14","","",""
"","ENSG00000159915.12","","",""
"","ENSG00000151835.16","","",""
"","ENSG00000253605.1","","",""
"","ENSG00000076003.5","","",""
"","ENSG00000132003.9","","",""
"","ENSG00000145555.15","","",""
"","ENSG00000181004.10","","",""
"","ENSG00000183763.9","","",""
"","ENSG00000079931.15","","",""
"","ENSG00000177994.16","","",""
"","ENSG00000265962.1","","",""
"","ENSG00000196872.12","","",""
"","ENSG00000147799.11","","",""
"","ENSG00000152556.17","","",""
"","ENSG00000132718.9","","",""
"","ENSG00000147852.16","","",""
"","ENSG00000257698.2","","",""
"","ENSG00000287033.1","","",""
"","ENSG00000175164.15","","",""
"","ENSG00000106701.13","","",""
"","ENSG00000287051.1","","",""
"","ENSG00000155530.3","","",""
"","ENSG00000164929.17","","",""
"","ENSG00000242861.1","","",""
"","ENSG00000006534.16","","",""
"","ENSG00000242798.1","","",""
"","ENSG00000021762.20","","",""
"","ENSG00000255717.7","","",""
"","ENSG00000244073.1","","",""
"","ENSG00000204528.3","","",""
"","ENSG00000116260.17","","",""
"","ENSG00000277511.1","","",""
"","ENSG00000089351.14","","",""
"","ENSG00000207200.1","","",""
"","ENSG00000067141.17","","",""
"","ENSG00000285417.1","","",""
"","ENSG00000121207.12","","",""
"","ENSG00000230615.7","","",""
"","ENSG00000112118.20","","",""
"","ENSG00000215246.5","","",""
"","ENSG00000185803.12","","",""
"","ENSG00000268041.2","","",""
"","ENSG00000178201.4","","",""
"","ENSG00000134198.10","","",""
"","ENSG00000133454.16","","",""
"","ENSG00000265750.1","","",""
"","ENSG00000213465.8","","",""
"","ENSG00000188372.15","","",""
"","ENSG00000180263.14","","",""
"","ENSG00000088826.18","","",""
"","ENSG00000043143.20","","",""
"","ENSG00000104368.19","","",""
"","ENSG00000176463.14","","",""
"","ENSG00000274211.6","","",""
"","ENSG00000198976.1","","",""
"","ENSG00000260339.1","","",""
"","ENSG00000100170.10","","",""
"","ENSG00000082512.15","","",""
"","ENSG00000245571.7","","",""
"","ENSG00000135046.14","","",""
"","ENSG00000116830.12","","",""
"","ENSG00000163359.16","","",""
"","ENSG00000116885.18","","",""
"","ENSG00000198113.3","","",""
"","ENSG00000087586.18","","",""
"","ENSG00000131899.11","","",""
"","ENSG00000184916.9","","",""
"","ENSG00000144645.14","","",""
"","ENSG00000162063.13","","",""
"","ENSG00000149179.14","","",""
"","ENSG00000257596.1","","",""
"","ENSG00000161082.13","","",""
"","ENSG00000184838.15","","",""
"","ENSG00000287910.1","","",""
"","ENSG00000080839.12","","",""
"","ENSG00000223652.2","","",""
"","ENSG00000107611.16","","",""
"","ENSG00000133110.15","","",""
"","ENSG00000144847.13","","",""
"","ENSG00000085276.19","","",""
"","ENSG00000167595.15","","",""
"","ENSG00000271327.1","","",""
"","ENSG00000183943.6","","",""
"","ENSG00000160307.10","","",""
"","ENSG00000163739.5","","",""
"","ENSG00000173728.11","","",""
"","ENSG00000011201.12","","",""
"","ENSG00000154319.16","","",""
"","ENSG00000235863.4","","",""
"","ENSG00000139537.11","","",""
"","ENSG00000145730.20","","",""
"","ENSG00000197208.6","","",""
"","ENSG00000256229.8","","",""
"","ENSG00000244300.3","","",""
"","ENSG00000082014.17","","",""
"","ENSG00000090971.5","","",""
"","ENSG00000203943.9","","",""
"","ENSG00000159363.19","","",""
"","ENSG00000272720.1","","",""
"","ENSG00000198826.11","","",""
"","ENSG00000169429.11","","",""
"","ENSG00000187535.14","","",""
"","ENSG00000261652.3","","",""
"","ENSG00000164692.18","","",""
"","ENSG00000157680.15","","",""
"","ENSG00000270110.2","","",""
"","ENSG00000257671.1","","",""
"","ENSG00000164953.16","","",""
"","ENSG00000273419.1","","",""
"","ENSG00000171004.18","","",""
"","ENSG00000204956.5","","",""
"","ENSG00000139200.14","","",""
"","ENSG00000132965.10","","",""
"","ENSG00000274363.1","","",""
"","ENSG00000182310.15","","",""
"","ENSG00000275367.1","","",""
"","ENSG00000081760.17","","",""
"","ENSG00000244041.7","","",""
"","ENSG00000223658.8","","",""
"","ENSG00000140545.15","","",""
"","ENSG00000285591.1","","",""
"","ENSG00000109452.12","","",""
"","ENSG00000156804.7","","",""
"","ENSG00000167670.16","","",""
"","ENSG00000063180.9","","",""
"","ENSG00000118971.9","","",""
"","ENSG00000184261.5","","",""
"","ENSG00000159231.6","","",""
"","ENSG00000177640.16","","",""
"","ENSG00000166923.12","","",""
"","ENSG00000141384.13","","",""
"","ENSG00000284773.1","","",""
"","ENSG00000107249.23","","",""
"","ENSG00000213719.8","","",""
"","ENSG00000227471.9","","",""
"","ENSG00000170075.9","","",""
"","ENSG00000008283.16","","",""
"","ENSG00000128872.10","","",""
"","ENSG00000168427.9","","",""
"","ENSG00000196975.16","","",""
"","ENSG00000132481.7","","",""
"","ENSG00000160767.21","","",""
"","ENSG00000155254.13","","",""
"","ENSG00000133619.17","","",""
"","ENSG00000218631.1","","",""
"","ENSG00000240338.6","","",""
"","ENSG00000174871.11","","",""
"","ENSG00000013364.19","","",""
"","ENSG00000149243.16","","",""
"","ENSG00000140451.13","","",""
"","ENSG00000113657.13","","",""
"","ENSG00000184445.12","","",""
"","ENSG00000262903.1","","",""
"","ENSG00000157600.12","","",""
"","ENSG00000213626.13","","",""
"","ENSG00000247134.7","","",""
"","ENSG00000261693.1","","",""
"","ENSG00000105717.14","","",""
"","ENSG00000267751.5","","",""
"","ENSG00000140416.23","","",""
"","ENSG00000141424.13","","",""
"","ENSG00000260942.1","","",""
"","ENSG00000108262.16","","",""
"","ENSG00000071564.17","","",""
"","ENSG00000064763.11","","",""
"","ENSG00000234405.2","","",""
"","ENSG00000157833.13","","",""
"","ENSG00000165685.8","","",""
"","ENSG00000121905.10","","",""
"","ENSG00000029153.14","","",""
"","ENSG00000285601.1","","",""
"","ENSG00000158710.15","","",""
"","ENSG00000139629.16","","",""
"","ENSG00000167291.16","","",""
"","ENSG00000131153.9","","",""
"","ENSG00000268573.1","","",""
"","ENSG00000205177.6","","",""
"","ENSG00000172382.10","","",""
"","ENSG00000272323.1","","",""
"","ENSG00000108785.7","","",""
"","ENSG00000128011.5","","",""
"","ENSG00000101052.13","","",""
"","ENSG00000133107.15","","",""
"","ENSG00000117472.10","","",""
"","ENSG00000156535.15","","",""
"","ENSG00000170779.11","","",""
"","ENSG00000274750.2","","",""
"","ENSG00000183067.5","","",""
"","ENSG00000150773.11","","",""
"","ENSG00000108106.14","","",""
"","ENSG00000179859.9","","",""
"","ENSG00000279667.1","","",""
"","ENSG00000178947.9","","",""
"","ENSG00000188508.11","","",""
"","ENSG00000131711.15","","",""
"","ENSG00000113211.5","","",""
"","ENSG00000278000.1","","",""
"","ENSG00000099364.18","","",""
"","ENSG00000183741.12","","",""
"","ENSG00000121903.14","","",""
"","ENSG00000133059.17","","",""
"","ENSG00000150938.10","","",""
"","ENSG00000164620.9","","",""
"","ENSG00000262333.1","","",""
"","ENSG00000165490.13","","",""
"","ENSG00000087495.17","","",""
"","ENSG00000163734.4","","",""
"","ENSG00000139146.14","","",""
"","ENSG00000251455.1","","",""
"","ENSG00000170128.5","","",""
"","ENSG00000153044.10","","",""
"","ENSG00000186340.16","","",""
"","ENSG00000242125.3","","",""
"","ENSG00000225377.6","","",""
"","ENSG00000105948.13","","",""
"","ENSG00000131944.10","","",""
"","ENSG00000151388.11","","",""
"","ENSG00000106605.11","","",""
"","ENSG00000174099.12","","",""
"","ENSG00000065600.13","","",""
"","ENSG00000243004.6","","",""
"","ENSG00000117525.14","","",""
"","ENSG00000170425.3","","",""
"","ENSG00000011422.12","","",""
"","ENSG00000150967.18","","",""
"","ENSG00000164675.11","","",""
"","ENSG00000214353.8","","",""
"","ENSG00000183682.8","","",""
"","ENSG00000130635.16","","",""
"","ENSG00000162645.13","","",""
"","ENSG00000254815.6","","",""
"","ENSG00000144935.15","","",""
"","ENSG00000273654.1","","",""
"","ENSG00000160766.14","","",""
"","ENSG00000142279.13","","",""
"","ENSG00000169896.18","","",""
"","ENSG00000267049.1","","",""
"","ENSG00000084636.18","","",""
"","ENSG00000163872.16","","",""
"","ENSG00000160957.14","","",""
"","ENSG00000152661.9","","",""
"","ENSG00000276710.4","","",""
"","ENSG00000100271.17","","",""
"","ENSG00000122691.13","","",""
"","ENSG00000163545.11","","",""
"","ENSG00000186417.14","","",""
"","ENSG00000135723.14","","",""
"","ENSG00000125872.8","","",""
"","ENSG00000136840.19","","",""
"","ENSG00000186868.16","","",""
"","ENSG00000181350.12","","",""
"","ENSG00000159871.15","","",""
"","ENSG00000165929.13","","",""
"","ENSG00000244274.8","","",""
"","ENSG00000198435.4","","",""
"","ENSG00000261150.3","","",""
"","ENSG00000286974.1","","",""
"","ENSG00000134247.10","","",""
"","ENSG00000115461.5","","",""
"","ENSG00000235330.2","","",""
"","ENSG00000145687.16","","",""
"","ENSG00000144550.13","","",""
"","ENSG00000213199.8","","",""
"","ENSG00000197965.12","","",""
"","ENSG00000175115.13","","",""
"","ENSG00000200087.1","","",""
"","ENSG00000188916.9","","",""
"","ENSG00000165899.11","","",""
"","ENSG00000214193.11","","",""
"","ENSG00000168005.9","","",""
"","ENSG00000253159.3","","",""
"","ENSG00000181191.12","","",""
"","ENSG00000260941.1","","",""
"","ENSG00000242419.5","","",""
"","ENSG00000185386.15","","",""
"","ENSG00000203392.3","","",""
"","ENSG00000160469.17","","",""
"","ENSG00000139645.10","","",""
"","ENSG00000203760.9","","",""
"","ENSG00000273055.1","","",""
"","ENSG00000110328.6","","",""
"","ENSG00000177096.9","","",""
"","ENSG00000151067.22","","",""
"","ENSG00000167037.19","","",""
"","ENSG00000205838.14","","",""
"","ENSG00000174483.20","","",""
"","ENSG00000254461.1","","",""
"","ENSG00000135596.18","","",""
"","ENSG00000279278.1","","",""
"","ENSG00000130762.15","","",""
"","ENSG00000187775.17","","",""
"","ENSG00000102780.17","","",""
"","ENSG00000204860.5","","",""
"","ENSG00000267394.1","","",""
"","ENSG00000274925.1","","",""
"","ENSG00000152953.13","","",""
"","ENSG00000287454.1","","",""
"","ENSG00000176903.5","","",""
"","ENSG00000244459.2","","",""
"","ENSG00000267281.2","","",""
"","ENSG00000276449.1","","",""
"","ENSG00000228274.4","","",""
"","ENSG00000270195.2","","",""
"","ENSG00000260917.1","","",""
"","ENSG00000277258.5","","",""
"","ENSG00000070526.15","","",""
"","ENSG00000101079.21","","",""
"","ENSG00000136048.14","","",""
"","ENSG00000185924.7","","",""
"","ENSG00000214826.5","","",""
"","ENSG00000267150.1","","",""
"","ENSG00000282936.2","","",""
"","ENSG00000128581.17","","",""
"","ENSG00000153944.12","","",""
"","ENSG00000278493.1","","",""
"","ENSG00000267199.1","","",""
"","ENSG00000248008.3","","",""
"","ENSG00000260261.2","","",""
"","ENSG00000257058.1","","",""
"","ENSG00000126351.13","","",""
"","ENSG00000115419.13","","",""
"","ENSG00000261089.1","","",""
"","ENSG00000277938.1","","",""
"","ENSG00000278948.1","","",""
"","ENSG00000250091.3","","",""
"","ENSG00000197747.9","","",""
"","ENSG00000155011.9","","",""
"","ENSG00000185955.5","","",""
"","ENSG00000226942.2","","",""
"","ENSG00000115561.16","","",""
"","ENSG00000185565.12","","",""
"","ENSG00000188859.7","","",""
"","ENSG00000172167.8","","",""
"","ENSG00000204616.11","","",""
"","ENSG00000152582.14","","",""
"","ENSG00000288033.1","","",""
"","ENSG00000104808.8","","",""
"","ENSG00000188878.19","","",""
"","ENSG00000140527.15","","",""
"","ENSG00000116396.15","","",""
"","ENSG00000109321.11","","",""
"","ENSG00000246877.1","","",""
"","ENSG00000226791.7","","",""
"","ENSG00000176749.9","","",""
"","ENSG00000104427.12","","",""
"","ENSG00000176208.9","","",""
"","ENSG00000104213.13","","",""
"","ENSG00000181652.19","","",""
"","ENSG00000171603.18","","",""
"","ENSG00000214145.7","","",""
"","ENSG00000163617.11","","",""
"","ENSG00000285416.1","","",""
"","ENSG00000162769.13","","",""
"","ENSG00000173890.17","","",""
"","ENSG00000233871.2","","",""
"","ENSG00000214756.8","","",""
"","ENSG00000196684.12","","",""
"","ENSG00000160207.9","","",""
"","ENSG00000277978.1","","",""
"","ENSG00000157240.4","","",""
"","ENSG00000137869.15","","",""
"","ENSG00000277283.1","","",""
"","ENSG00000129437.11","","",""
"","ENSG00000206762.1","","",""
"","ENSG00000275180.1","","",""
"","ENSG00000187013.4","","",""
"","ENSG00000102452.18","","",""
"","ENSG00000160781.17","","",""
"","ENSG00000288559.1","","",""
"","ENSG00000184384.14","","",""
"","ENSG00000213385.3","","",""
"","ENSG00000251143.1","","",""
"","ENSG00000198792.13","","",""
"","ENSG00000147650.11","","",""
"","ENSG00000104826.15","","",""
"","ENSG00000138448.12","","",""
"","ENSG00000152056.17","","",""
"","ENSG00000229689.3","","",""
"","ENSG00000138738.11","","",""
"","ENSG00000140367.12","","",""
"","ENSG00000111319.13","","",""
"","ENSG00000169604.20","","",""
"","ENSG00000259705.1","","",""
"","ENSG00000090020.11","","",""
"","ENSG00000170113.16","","",""
"","ENSG00000254726.3","","",""
"","ENSG00000142675.18","","",""
"","ENSG00000080823.23","","",""
"","ENSG00000085644.14","","",""
"","ENSG00000226445.2","","",""
"","ENSG00000257242.8","","",""
"","ENSG00000250899.3","","",""
"","ENSG00000132334.17","","",""
"","ENSG00000168461.13","","",""
"","ENSG00000150403.18","","",""
"","ENSG00000271259.1","","",""
"","ENSG00000226180.3","","",""
"","ENSG00000174500.13","","",""
"","ENSG00000160298.18","","",""
"","ENSG00000079691.18","","",""
"","ENSG00000273373.1","","",""
"","ENSG00000177469.13","","",""
"","ENSG00000196642.19","","",""
"","ENSG00000236809.2","","",""
"","ENSG00000145014.18","","",""
"","ENSG00000273305.1","","",""
"","ENSG00000103710.11","","",""
"","ENSG00000138439.12","","",""
"","ENSG00000173926.6","","",""
"","ENSG00000160401.15","","",""
"","ENSG00000171649.12","","",""
"","ENSG00000273447.1","","",""
"","ENSG00000125898.13","","",""
"","ENSG00000119280.17","","",""
"","ENSG00000278727.1","","",""
"","ENSG00000155755.19","","",""
"","ENSG00000275601.1","","",""
"","ENSG00000107833.10","","",""
"","ENSG00000103550.14","","",""
"","ENSG00000197558.13","","",""
"","ENSG00000171310.11","","",""
"","ENSG00000224020.1","","",""
"","ENSG00000205268.11","","",""
"","ENSG00000167771.6","","",""
"","ENSG00000078081.8","","",""
"","ENSG00000139618.16","","",""
"","ENSG00000246898.1","","",""
"","ENSG00000197479.7","","",""
"","ENSG00000253307.1","","",""
"","ENSG00000237950.3","","",""
"","ENSG00000164684.13","","",""
"","ENSG00000227540.1","","",""
"","ENSG00000233817.1","","",""
"","ENSG00000135631.17","","",""
"","ENSG00000105974.13","","",""
"","ENSG00000171792.11","","",""
"","ENSG00000124491.16","","",""
"","ENSG00000116141.17","","",""
"","ENSG00000171502.15","","",""
"","ENSG00000162639.16","","",""
"","ENSG00000145908.12","","",""
"","ENSG00000159214.13","","",""
"","ENSG00000177173.5","","",""
"","ENSG00000157985.19","","",""
"","ENSG00000165799.5","","",""
"","ENSG00000167614.14","","",""
"","ENSG00000070404.10","","",""
"","ENSG00000170545.17","","",""
"","ENSG00000135338.14","","",""
"","ENSG00000286207.1","","",""
"","ENSG00000272097.2","","",""
"","ENSG00000204764.14","","",""
"","ENSG00000104321.11","","",""
"","ENSG00000156509.14","","",""
"","ENSG00000166428.14","","",""
"","ENSG00000114446.5","","",""
"","ENSG00000072682.19","","",""
"","ENSG00000108557.19","","",""
"","ENSG00000186891.14","","",""
"","ENSG00000226332.2","","",""
